Texto,Label
"Emir do Qatar afirma no discurso de abertura da Copa: No Brasil está acontecendo uma coisa muito grave e todos precisam saber. Ouçam. As eleições lá foram roubadas e, como consequência, queremos prestar solidariedade ao povo, ao povo brasileiro honesto e trabalhador, que estão (sic) nas ruas protestando, os patriotas",Fake
"1.713.566 assinaturas: numa ordem de revogação, senadores poderão perder o mandato e ainda terem que pagar multa a todos brasileiros.",Fake
É projeto do Boulos para São Paulo criação de IPTU de túmulos,Fake
Haddad parabenizou Maduro pela revolução na Venezuela no Twitter,Fake
Militares cantam música contra Alexandre de Moraes,Fake
"Publicação afirma que o site Intercept publicou a denúncia de que o deputado Eduardo Bolsonaro doou R$ 160 mil em dinheiro público para a campanha de Donald Trump, que é novamente candidato à presidência dos EUA. O post utiliza uma foto do candidato ao lado do filho de Jair Bolsonaro e do deputado Mário Frias (PL-SP).",Fake
Reinaldo Azevedo faz críticas na cara de Lula,Fake
"Após um advogado ser impedido de entrar na sessão do Supremo Tribunal Federal (STF) que julgava denúncia contra o ex-presidente Jair Bolsonaro (PL) e outras sete pessoas, começaram a circular posts dizendo que o órgão feriu o Estatuto da Ordem dos Advogados do Brasil (OAB), segundo o qual advogados podem entrar livremente em qualquer julgamento.",Fake
"Deputados e Senadores brasileiros que foram para a Ucrânia declarar apoio a Zelensky, apagaram todas as postagens e fotos de apoio",Fake
"Medida Judicial permite obtenção de cashback via Procon, diz senador Cleitinho",Fake
"Em 2015, mais de 13,7 milhões de famílias recebia o Bolsa Família, mas governo golpista de Temer e PSDB têm ameaçado o programa. Em 2017, mais de 326 mil domicílios deixaram de receber o benefício.",Fake
Governo e Caixa colocaram em sigilo patrocínio a Daniela Mercury e artistas contra anistia são beneficiários do Ministério da Cultura,Fake
Parlamentar europeu riu de pedido de homenagem a Lula,Fake
Revista Veja diz que o Nordeste abraçou Flávio Bolsonaro,Fake
Jair Bolsonaro publicou texto para apoiadores em 31 de outubro de 2022,Fake
Abaixo-assinado com 40 milhões de assinaturas pela libertação de Bolsonaro,Fake
Trump disse que Bolsonaro é um corrupto que ‘está prestes a ser preso’,Fake
Esse é o assassino da Marielle! Que linda camisa! Isso a mídia nojenta não mostra. Imagine se fosse uma camiseta do Bolsonaro!!! Estaria em todos os jornais.,Fake
Pablo Marçal substitui fogos de artifício por drones em campanha em 2024,Fake
Eleitores de Lula devem votar no dia 3 para evitar confusão,Fake
Alexandre de Moraes aparece em foto com líderes do PCC,Fake
"""O recado da maioria do congresso Nacional está claro para o Presidente, deixe a gente roubar, ou você não governa""",Fake
"Vamos fazer viralizar esta ótima notícia, fim do IPVA. Parabéns Sérgio Moro. FORA IPVA. Veículo é considerado bem de consumo e o IPVA deveria ser cobrado uma só vez, e não todo ano. Outra, se o governo privatizou as rodovias e já pagamos pedágio, o IPVA tornou-se uma bi-tributação e isso é ilegal!!! Você é a favor da extinção do IPVA?",Fake
"Só para não cair no esquecimento: esses almoçando juntos são Flávio Bolsonaro, Queiroz e o assassino de Marielle.",Fake
Bolsonaro deixa hospital com gritos de 'Força Bolsonaro' e 'mito',Fake
Polícia Federal concluí que troca de mensagens entre Flávio Bolsonaro e Daniel Vorcaro não apresenta indícios de crime,Fake
Imprensa internacional aponta início de ditadura do TSE e do STF,Fake
"Escândalo de corrupção no governo Lula: ônibus escolares saem da fábrica por R$ 600 mil, mas, em Brasília, a nota fiscal é trocada por uma de R$ 1,8 milhão.",Fake
Pendrive com informações sobre joias sauditas foi apreendido pela PF com Bolsonaro na última sexta-feira (18),Fake
Pesquisas apontam que 95% dos brasileiros apoiam Alexandre de Moraes e exigem Bolsonaro e seus cúmplices na cadeia,Fake
"Aí, ó. Barragem da Oiticica, Rio Grande do Norte. O governo federal fechou as comportas da transposição do rio São Francisco. Os peixes tudo morrendo.",Fake
"Eu gostaria de lembrar que durante a sua jornada no Senado, o senador Anastasia votou pela PL 513/2013, da qual ele foi relator, e essa PL acabou dando benefícios a bandidos, inclusive reduzindo a pena",Fake
Bolsonaro concluiu ferrovia Norte/Sul,Fake
Marçal grava vídeo ao lado de Trump no dia da posse,Fake
Título de eleitores com mais de 70 anos e sem pendências na Justiça está sendo cancelado,Fake
Lula manda resposta afiada para Estados Unidos,Fake
Bolsonaro foi inocentado da acusação de tentativa de golpe de Estado,Fake
Facebook admite que cometeu erro ao censurar hidroxicloroquina,Fake
"Depois de ouvir Mark Zuckerberg dizer que publicar a oração do 'Pai Nosso' viola as suas políticas, peço a todos os cristãos que sigam o meu exemplo e publiquem o 'Pai Nosso'.",Fake
"Manifestantes levaram um cartaz com a frase ""Fora Bolsonaro, o resto é tudo ladrão"" em 2 de outubro",Fake
Lista mostra votos do PL favoráveis a ‘taxa das blusinhas’,Fake
Alexandre de Moraes disse: “vamos corroer a democracia por dentro”,Fake
Voto será anulado quando só se escolhe presidente na urna,Fake
Bandidos comemoram vitória de Lula,Fake
"Lula mandou retirar por medo das vaias, e não resolveu...",Fake
Capa da revista Crusoé diz que Michelle Bolsonaro é vigarista,Fake
Outdoor mostra Lula como traidor da pátria em Penápolis (SP),Fake
"Lula: Gasolina R$ 2,08, Álcool R$ 1,28, Diesel R$ 1,57. Dilma: Gasolina R$ 2,49, Álcool R$ 1,35, Diesel R$ 1,99. Bolsonaro: Gasolina R$ 4,58, Álcool R$ 3,10, Diesel R$ 3,77.",Fake
Deputados exibem cartaz sobre valorização do corpo da mulher,Fake
Janja vai assumir Presidência enquanto Lula estiver se recuperando de cirurgia,Fake
"Não me chamem de louco, porque aconteceu no Brasil. Alexandre de Moraes absolve Alexandre de Moraes.",Fake
"Se o cara ganha alguma coisa de assistência social que não dá pra ele sobreviver, ele é contado como desempregado profissional. Ele não tá nessa conta aí [de ocupação].",Fake
Foto mostra militares pavimentando trecho da BR-163 durante governo Bolsonaro,Fake
"Lula grava vídeo após decisão de Edson Fachin, ministro do STF, em 8 de março de 2021",Fake
Os dois primeiros anos do governo Lula foi o momento em que mais se aprovou projetos de lei e medidas provisórias na história do país,Fake
"Flávio Dino é comunista e segue Lenin, que disse que “usaremos o idiota útil na linha de frente"" e ""destruiremos sua base moral, a família e a espiritualidade”.",Fake
"Então, o líder das pesquisas com 50% tem 50 vezes menos assistindo a live dele do que a live nossa. É uma prova concreta de que isso é uma farsa. As pesquisas realmente não batem com a realidade.",Fake
"O ministro da Fazenda, Fernando Haddad, ostenta vida milionária com apartamento, carro, fazenda e acessórios de luxo.",Fake
Bolsonaro explica como usou a mentira para chegar ao poder,Fake
FBI acusa Brasil de favorecer tráfico e pede bloqueio de conta de Moraes,Fake
Vídeo mostra Lula sendo vaiado durante evento em Paulista (PE),Fake
Lula destino a 15 milhões de reais as empresas do oriente médio afetada pela guerra e esse dinheiro sai do bolso do povo brasileiro,Fake
Governo Lula enviou mais alimentos para Cuba que para afetados pelas enchentes no RS,Fake
"O Lula sobe 1% a cada 0,5% que Jair Bolsonaro cai",Fake
Governo Lula não deu um centavo para abrigos no Rio Grande do Sul,Fake
"Lula no Amapá incomodado com o hino ""Sempre Ladrão""",Fake
Papa diz que Jair Bolsonaro é um exemplo,Fake
Nikolas Ferreira vota para encarecer a conta de luz e foge das redes,Fake
Governo importa leite para quebrar produtores nacionais,Fake
STF e TSE querem cassar candidatos cristãos,Fake
"Lula disse em tweet que existem ditongo, tritongo e quadritongo",Fake
Título de eleitor foi cancelado após maranhense faltar em eleição de 2016,Fake
Governador Tarcísio coloca frota de ônibus movidos a água para rodar em SP,Fake
Elon Musk baniu Alexandre de Moraes do X,Fake
Homem que aparece no programa Pânico é censor do TSE,Fake
Pesquisa Ibope/Globo mostra Haddad em primeiro com 34% das intenções,Fake
Deputado Federal Zé Trovão (PL-SC) diz que caminhoneiros vão fechar estradas em 7 de setembro de 2023.,Fake
"Eleitores de Lula não precisarão voltar às urnas no 2º turno, diz Moraes",Fake
R$ 164 milhões foram gastos em 2023 para pagar despesas de viagens internacionais do presidente Lula,Fake
"Ele arrumou esse negócio, essa bandidagem dele aí, ele colocava o computador em uma casa, e a casa só ficava lá com o computador, eu não operava esse negócio. Eu ia arrumar o computador. Só que algumas vezes ele me pedia favor. Cara, tem como você abrir uma lista aí? Tem como você mandar um email?",Fake
Jair Renan filho de Bolsonaro é alvo de operação policial em 2026,Fake
Lula gravou áudio dizendo que a vitória de Boulos é irreversível,Fake
Lula já fala em acabar com o Congresso,Fake
"Pepe Mujica, ex-presidente do Uruguai, posta no X ""Viva Lula, Viva Brasil""",Fake
Guilherme Boulos disse que pessoas que possuírem duas casas deverão doar uma delas para quem não tem,Fake
Milton Friedman criou Bolsa Família e Lula e FHC sequestraram programa e fizeram com que 50% da população dependa do Estado para sobreviver,Fake
"Se eles fizessem 10% de tudo que eles fazem pra tentar incriminá-lo, pra tentar descobrir quem foi que atentou contra a vida dele [Bolsonaro], já estava tudo esclarecido",Fake
Lula reconheceu que Bolsonaro quem terminou transposição do São Franscisco,Fake
"""Tarcísio deleta post no Instagram em que aparecia com o boné do MAGA de Donald Trump""",Fake
"Como é competente esse STF, apenas 1 minuto e 6 segundos! Dona Carmen deu até uma risadinha. Um primor de profissionalismo!",Fake
STM deu 48h para Barroso explicar acusações contra as Forças Armadas,Fake
Nunes Marques derruba decisão do STF e devolve mandato do Delegado Francischini,Fake
"Aumento de 7,5% no imposto pago mensalmente pelos microempreendedores individuais é responsabilidade do ministro da Fazenda, Fernando Haddad",Fake
"""Michele Bolsonaro posta 'Não haverá posse. Não haverá governo do ladrão.' Já está dado o recado!""",Fake
Eleitor votou em um candidato e urna mostrou foto de outro em Brasília,Fake
Fox News publicou pesquisa eleitoral que indica vitória de Trump com 322 delegados.,Fake
Preços do gás de cozinha e do arroz subiram por conta do governo Lula,Fake
Ato convocado por movimentos de esquerda teve baixa adesão do público,Fake
"""AGORA: Petista Fernanda Montenegro move ação contra o INSS após ter pensão suspensa pelo governo Lula.""",Fake
STF aprova regra para limitar votos de Kassio Nunes Marques e André Mendonça,Fake
Senadores pedem impeachment dos ministros Toffoli e Moraes em 2022,Fake
É fake news que Pablo Marçal saiu de ambulância do debate da TV Cultura após ter sido agredido por Datena,Fake
Bolsonaro enganou o povo nas eleições prometendo (...) gasolina por menos de 3 reais,Fake
Equipamento de votação troca voto de Trump para Kamala em Kentucky,Fake
O próprio TSE disse que em 2018 números podem ter sido alterados,Fake
"Marcelo Odebrecht afirma em depoimento à justiça que governo PT mandou dinheiro para o narcotráfico do Rio, as Farc, sequestradores e traficantes internacionais.",Fake
"80% do PIB vem do Sul, Sudeste e Centro-Oeste, porém essas três regiões têm 41% das cadeiras no Senado",Fake
Idosa de Santa Catarina teve título de eleitor cancelado sem motivo pela Justiça Eleitoral,Fake
"15/03 - Av. Paulista em São Paulo. Se não aprovarem as reformas e os projetos parados no congresso nacional, subiremos para Brasília e resolveremos de outro modo a bagunça que os inimigos do Brasil criaram em nosso país. Fiquem alertas e estejam prontos.",Fake
"Felizmente também eu gasto muito pouco em campanha (...) Gastei uma soma insignificante, absolutamente declarada na Justiça Eleitoral.",Fake
"Vídeo mostra que ninguém compareceu à agenda de rua do candidato Guilherme Boulos, enquanto Pablo Marçal lotou uma motociata",Fake
"Nós precisamos discutir quem é que está preocupado com os milhões de brasileiros que estão dormindo na rua, de forma vergonhosa, coisa que nós tínhamos abolido no nosso governo",Fake
"Adivinha quem é a mãe dessa pobre moça drogada e perdida??? Pasmem, mas essa moça é filha da deputada Maria do Rosário, a defensora de bandidos que, segundo ela, são pobres vítimas da sociedade. Pois foram essas ""pobres vítimas da sociedade"" que transformaram a filha dela nesse zumbi, vendendo para a guria muitas drogas e bebidas.",Fake
Bolsonaro votou contra a transposição como deputado e agora está falando que ele quem fez.,Fake
Vídeo mostra manifestação pró-Bolsonaro na avenida Paulista,Fake
"Posts que circulam nas redes sociais mentem ao afirmar que ""mesários bolsonaristas não vão entregar aos eleitores os comprovantes de votação e nem exigir assinatura no livro de registro"" para, ao fim da apuração, ""alegarem que há mais votos nas urnas do que eleitores confirmados"".",Fake
"Governo Lula decretou aumento da alíquota do IR de 27,5% para 35,5%",Fake
Este vídeo mostra o presidente da Ucrânia cantando com sua esposa,Fake
"""Muita atenção: o cadastro eleitoral encerra a 4 de maio de 2022. Quem não tiver cadastrado a biometria até lá NÃO PODERÁ VOTAR!""",Fake
Governo vai embolsar parte do lucro do FGTS que não será distribuído a trabalhadores,Fake
Bolsonaro está internado em hospital público,Fake
Olha o motivo porque a deputada Flordelis adotou mais de 50 crianças e todas maiores de 12 anos....5 salários pra casa uma das 51 crianças. Entenderam o aparelhamento da esquerda?? Tirem suas conclusões.,Fake
O Ricardo Nunes botou empresas ligadas ao tráfico de drogas no transporte.,Fake
Boulos culpa Marçal e sai em defesa de Datena,Fake
Hacker VANDATHEGOD afirma que foi fácil invadir o sistema do TSE,Fake
"“Tem o áudio dele [Pablo Marçal] onde prova claramente que ele integrava a cúpula da organização criminosa, invadindo conta das pessoas aposentadas, dos mais pobres, para tirar o dinheiro.”",Fake
